,ts_code,symbol,name,area,industry,fullname,market,list_date
3040,601099.SH,601099,太平洋,云南,证券,太平洋证券股份有限公司,主板,20071228
3041,601100.SH,601100,恒立液压,江苏,工程机械,江苏恒立液压股份有限公司,主板,20111028
3042,601101.SH,601101,昊华能源,北京,煤炭开采,北京昊华能源股份有限公司,主板,20100331
3043,601106.SH,601106,中国一重,黑龙江,工程机械,中国第一重型机械股份公司,主板,20100209
3044,601107.SH,601107,四川成渝,四川,路桥,四川成渝高速公路股份有限公司,主板,20090727
3045,601108.SH,601108,财通证券,浙江,证券,财通证券股份有限公司,主板,20171024
3046,601111.SH,601111,中国国航,北京,空运,中国国际航空股份有限公司,主板,20060818
3048,601116.SH,601116,三江购物,浙江,超市连锁,三江购物俱乐部股份有限公司,主板,20110302
3049,601117.SH,601117,中国化学,北京,建筑工程,中国化学工程股份有限公司,主板,20100107
3050,601118.SH,601118,海南橡胶,海南,橡胶,海南天然橡胶产业集团股份有限公司,主板,20110107
3051,601126.SH,601126,四方股份,北京,电气设备,北京四方继保自动化股份有限公司,主板,20101231
3052,601127.SH,601127,小康股份,重庆,汽车配件,重庆小康工业集团股份有限公司,主板,20160615
3053,601128.SH,601128,常熟银行,江苏,银行,江苏常熟农村商业银行股份有限公司,主板,20160930
3054,601137.SH,601137,博威合金,浙江,铜,宁波博威合金材料股份有限公司,主板,20110127
3055,601138.SH,601138,工业富联,深圳,通信设备,富士康工业互联网股份有限公司,主板,20180608
3056,601139.SH,601139,深圳燃气,深圳,供气供热,深圳市燃气集团股份有限公司,主板,20091225
3057,601155.SH,601155,新城控股,江苏,区域地产,新城控股集团股份有限公司,主板,20151204
3058,601158.SH,601158,重庆水务,重庆,水务,重庆水务集团股份有限公司,主板,20100329
3059,601162.SH,601162,天风证券,湖北,证券,天风证券股份有限公司,主板,20181019
3060,601163.SH,601163,三角轮胎,山东,汽车配件,三角轮胎股份有限公司,主板,20160909
3061,601166.SH,601166,兴业银行,福建,银行,兴业银行股份有限公司,主板,20070205
3062,601168.SH,601168,西部矿业,青海,铜,西部矿业股份有限公司,主板,20070712
3063,601169.SH,601169,北京银行,北京,银行,北京银行股份有限公司,主板,20070919
3064,601177.SH,601177,杭齿前进,浙江,机械基件,杭州前进齿轮箱集团股份有限公司,主板,20101011
3065,601179.SH,601179,中国西电,陕西,电气设备,中国西电电气股份有限公司,主板,20100128
3066,601186.SH,601186,中国铁建,北京,建筑工程,中国铁建股份有限公司,主板,20080310
3067,601188.SH,601188,龙江交通,黑龙江,路桥,黑龙江交通发展股份有限公司,主板,20100319
3068,601198.SH,601198,东兴证券,北京,证券,东兴证券股份有限公司,主板,20150226
3069,601199.SH,601199,江南水务,江苏,水务,江苏江南水务股份有限公司,主板,20110317
3070,601200.SH,601200,上海环境,上海,环境保护,上海环境集团股份有限公司,主板,20170331
3071,601208.SH,601208,东材科技,四川,化工原料,四川东材科技集团股份有限公司,主板,20110520
3072,601211.SH,601211,国泰君安,上海,证券,国泰君安证券股份有限公司,主板,20150626
3073,601212.SH,601212,白银有色,甘肃,铜,白银有色集团股份有限公司,主板,20170215
3074,601216.SH,601216,君正集团,内蒙,化工原料,内蒙古君正能源化工集团股份有限公司,主板,20110222
3075,601218.SH,601218,吉鑫科技,江苏,机械基件,江苏吉鑫风能科技股份有限公司,主板,20110506
3076,601222.SH,601222,林洋能源,江苏,电器仪表,江苏林洋能源股份有限公司,主板,20110808
3077,601225.SH,601225,陕西煤业,陕西,煤炭开采,陕西煤业股份有限公司,主板,20140128
3078,601226.SH,601226,华电重工,北京,专用机械,华电重工股份有限公司,主板,20141211
3079,601228.SH,601228,广州港,广东,港口,广州港股份有限公司,主板,20170329
3080,601229.SH,601229,上海银行,上海,银行,上海银行股份有限公司,主板,20161116
3081,601231.SH,601231,环旭电子,上海,元器件,环旭电子股份有限公司,主板,20120220
3082,601233.SH,601233,桐昆股份,浙江,化纤,桐昆集团股份有限公司,主板,20110518
3083,601236.SH,601236,红塔证券,云南,证券,红塔证券股份有限公司,主板,20190705
3084,601238.SH,601238,广汽集团,广东,汽车整车,广州汽车集团股份有限公司,主板,20120329
3086,601288.SH,601288,农业银行,北京,银行,中国农业银行股份有限公司,主板,20100715
3087,601298.SH,601298,青岛港,山东,港口,青岛港国际股份有限公司,主板,20190121
3088,601311.SH,601311,骆驼股份,湖北,电气设备,骆驼集团股份有限公司,主板,20110602
3089,601318.SH,601318,中国平安,深圳,保险,中国平安保险(集团)股份有限公司,主板,20070301
3090,601319.SH,601319,中国人保,北京,保险,中国人民保险集团股份有限公司,主板,20181116
3091,601326.SH,601326,秦港股份,河北,港口,秦皇岛港股份有限公司,主板,20170816
3092,601328.SH,601328,交通银行,上海,银行,交通银行股份有限公司,主板,20070515
3093,601330.SH,601330,绿色动力,深圳,环境保护,绿色动力环保集团股份有限公司,主板,20180611
3094,601333.SH,601333,广深铁路,深圳,铁路,广深铁路股份有限公司,主板,20061222
3095,601336.SH,601336,新华保险,北京,保险,新华人寿保险股份有限公司,主板,20111216
3096,601339.SH,601339,百隆东方,浙江,纺织,百隆东方股份有限公司,主板,20120612
3097,601360.SH,601360,三六零,天津,互联网,三六零安全科技股份有限公司,主板,20120116
3098,601366.SH,601366,利群股份,山东,百货,利群商业集团股份有限公司,主板,20170412
3099,601368.SH,601368,绿城水务,广西,水务,广西绿城水务股份有限公司,主板,20150612
3100,601369.SH,601369,陕鼓动力,陕西,机械基件,西安陕鼓动力股份有限公司,主板,20100428
3101,601375.SH,601375,中原证券,河南,证券,中原证券股份有限公司,主板,20170103
3102,601377.SH,601377,兴业证券,福建,证券,兴业证券股份有限公司,主板,20101013
3103,601388.SH,601388,怡球资源,江苏,铝,怡球金属资源再生(中国)股份有限公司,主板,20120423
3104,601390.SH,601390,中国中铁,北京,建筑工程,中国中铁股份有限公司,主板,20071203
3105,601398.SH,601398,工商银行,北京,银行,中国工商银行股份有限公司,主板,20061027
3106,601500.SH,601500,通用股份,江苏,汽车配件,江苏通用科技股份有限公司,主板,20160919
3107,601512.SH,601512,中新集团,江苏,园区开发,中新苏州工业园区开发集团股份有限公司,主板,20191220
3108,601515.SH,601515,东风股份,广东,广告包装,汕头东风印刷股份有限公司,主板,20120216
3109,601518.SH,601518,吉林高速,吉林,路桥,吉林高速公路股份有限公司,主板,20100319
3110,601519.SH,601519,大智慧,上海,软件服务,上海大智慧股份有限公司,主板,20110128
3111,601555.SH,601555,东吴证券,江苏,证券,东吴证券股份有限公司,主板,20111212
3113,601566.SH,601566,九牧王,福建,服饰,九牧王股份有限公司,主板,20110530
3114,601567.SH,601567,三星医疗,浙江,电器仪表,宁波三星医疗电气股份有限公司,主板,20110615
3115,601577.SH,601577,长沙银行,湖南,银行,长沙银行股份有限公司,主板,20180926
3116,601579.SH,601579,会稽山,浙江,红黄酒,会稽山绍兴酒股份有限公司,主板,20140825
3117,601588.SH,601588,北辰实业,北京,区域地产,北京北辰实业股份有限公司,主板,20061016
3118,601595.SH,601595,上海电影,上海,影视音像,上海电影股份有限公司,主板,20160817
3119,601598.SH,601598,中国外运,北京,仓储物流,中国外运股份有限公司,主板,20190118
3120,601599.SH,601599,鹿港文化,江苏,影视音像,江苏鹿港文化股份有限公司,主板,20110527
3121,601600.SH,601600,中国铝业,北京,铝,中国铝业股份有限公司,主板,20070430
3122,601601.SH,601601,中国太保,上海,保险,中国太平洋保险(集团)股份有限公司,主板,20071225
3123,601606.SH,601606,长城军工,安徽,专用机械,安徽长城军工股份有限公司,主板,20180806
3124,601607.SH,601607,上海医药,上海,医药商业,上海医药集团股份有限公司,主板,19940324
3125,601608.SH,601608,中信重工,河南,专用机械,中信重工机械股份有限公司,主板,20120706
3126,601611.SH,601611,中国核建,上海,建筑工程,中国核工业建设股份有限公司,主板,20160606
3127,601615.SH,601615,明阳智能,广东,机械基件,明阳智慧能源集团股份公司,主板,20190123
3128,601616.SH,601616,广电电气,上海,电气设备,上海广电电气(集团)股份有限公司,主板,20110201
3129,601618.SH,601618,中国中冶,北京,建筑工程,中国冶金科工股份有限公司,主板,20090921
3130,601619.SH,601619,嘉泽新能,宁夏,新型电力,宁夏嘉泽新能源股份有限公司,主板,20170720
3131,601628.SH,601628,中国人寿,北京,保险,中国人寿保险股份有限公司,主板,20070109
3132,601633.SH,601633,长城汽车,河北,汽车整车,长城汽车股份有限公司,主板,20110928
3133,601636.SH,601636,旗滨集团,湖南,玻璃,株洲旗滨集团股份有限公司,主板,20110812
3134,601658.SH,601658,邮储银行,北京,银行,中国邮政储蓄银行股份有限公司,主板,20191210
3135,601666.SH,601666,平煤股份,河南,煤炭开采,平顶山天安煤业股份有限公司,主板,20061123
3136,601668.SH,601668,中国建筑,北京,建筑工程,中国建筑股份有限公司,主板,20090729
3137,601669.SH,601669,中国电建,北京,建筑工程,中国电力建设股份有限公司,主板,20111018
3138,601677.SH,601677,明泰铝业,河南,铝,河南明泰铝业股份有限公司,主板,20110919
3139,601678.SH,601678,滨化股份,山东,化工原料,滨化集团股份有限公司,主板,20100223
3140,601688.SH,601688,华泰证券,江苏,证券,华泰证券股份有限公司,主板,20100226
3141,601689.SH,601689,拓普集团,浙江,汽车配件,宁波拓普集团股份有限公司,主板,20150319
3142,601696.SH,601696,中银证券,上海,证券,中银国际证券股份有限公司,主板,20200226
3143,601698.SH,601698,中国卫通,北京,电信运营,中国卫通集团股份有限公司,主板,20190628
3144,601699.SH,601699,潞安环能,山西,煤炭开采,山西潞安环保能源开发股份有限公司,主板,20060922
3145,601700.SH,601700,风范股份,江苏,电气设备,常熟风范电力设备股份有限公司,主板,20110118
3146,601717.SH,601717,郑煤机,河南,汽车配件,郑州煤矿机械集团股份有限公司,主板,20100803
3147,601718.SH,601718,际华集团,北京,服饰,际华集团股份有限公司,主板,20100816
3148,601727.SH,601727,上海电气,上海,电气设备,上海电气集团股份有限公司,主板,20081205
3149,601766.SH,601766,中国中车,北京,运输设备,中国中车股份有限公司,主板,20080818
3150,601777.SH,601777,力帆股份,重庆,摩托车,力帆实业(集团)股份有限公司,主板,20101125
3151,601788.SH,601788,光大证券,上海,证券,光大证券股份有限公司,主板,20090818
3152,601789.SH,601789,宁波建工,浙江,建筑工程,宁波建工股份有限公司,主板,20110816
3154,601799.SH,601799,星宇股份,江苏,汽车配件,常州星宇车灯股份有限公司,主板,20110201
3155,601800.SH,601800,中国交建,北京,建筑工程,中国交通建设股份有限公司,主板,20120309
3156,601801.SH,601801,皖新传媒,安徽,出版业,安徽新华传媒股份有限公司,主板,20100118
3157,601808.SH,601808,中海油服,天津,石油开采,中海油田服务股份有限公司,主板,20070928
3158,601811.SH,601811,新华文轩,四川,出版业,新华文轩出版传媒股份有限公司,主板,20160808
3159,601816.SH,601816,京沪高铁,北京,铁路,京沪高速铁路股份有限公司,主板,20200116
3160,601818.SH,601818,光大银行,北京,银行,中国光大银行股份有限公司,主板,20100818
3161,601828.SH,601828,美凯龙,上海,其他商业,红星美凯龙家居集团股份有限公司,主板,20180117
3162,601838.SH,601838,成都银行,四川,银行,成都银行股份有限公司,主板,20180131
3163,601857.SH,601857,中国石油,北京,石油开采,中国石油天然气股份有限公司,主板,20071105
3164,601858.SH,601858,中国科传,北京,出版业,中国科技出版传媒股份有限公司,主板,20170118
3165,601860.SH,601860,紫金银行,江苏,银行,江苏紫金农村商业银行股份有限公司,主板,20190103
3166,601865.SH,601865,福莱特,浙江,玻璃,福莱特玻璃集团股份有限公司,主板,20190215
3167,601866.SH,601866,中远海发,上海,水运,中远海运发展股份有限公司,主板,20071212
3168,601869.SH,601869,长飞光纤,湖北,通信设备,长飞光纤光缆股份有限公司,主板,20180720
3169,601872.SH,601872,招商轮船,上海,水运,招商局能源运输股份有限公司,主板,20061201
3170,601877.SH,601877,正泰电器,浙江,电气设备,浙江正泰电器股份有限公司,主板,20100121
3171,601878.SH,601878,浙商证券,浙江,证券,浙商证券股份有限公司,主板,20170626
3172,601880.SH,601880,大连港,辽宁,港口,大连港股份有限公司,主板,20101206
3173,601881.SH,601881,中国银河,北京,证券,中国银河证券股份有限公司,主板,20170123
3174,601882.SH,601882,海天精工,浙江,机床制造,宁波海天精工股份有限公司,主板,20161107
3175,601886.SH,601886,江河集团,北京,装修装饰,江河创建集团股份有限公司,主板,20110818
3176,601888.SH,601888,中国国旅,北京,旅游服务,中国国旅股份有限公司,主板,20091015
3177,601890.SH,601890,亚星锚链,江苏,船舶,江苏亚星锚链股份有限公司,主板,20101228
3178,601898.SH,601898,中煤能源,北京,煤炭开采,中国中煤能源股份有限公司,主板,20080201
3179,601899.SH,601899,紫金矿业,福建,黄金,紫金矿业集团股份有限公司,主板,20080425
3180,601900.SH,601900,南方传媒,广东,出版业,南方出版传媒股份有限公司,主板,20160215
3181,601901.SH,601901,方正证券,湖南,证券,方正证券股份有限公司,主板,20110810
3182,601908.SH,601908,京运通,北京,新型电力,北京京运通科技股份有限公司,主板,20110908
3183,601916.SH,601916,浙商银行,浙江,银行,浙商银行股份有限公司,主板,20191126
3184,601918.SH,601918,新集能源,安徽,煤炭开采,中煤新集能源股份有限公司,主板,20071219
3185,601919.SH,601919,中远海控,天津,水运,中远海运控股股份有限公司,主板,20070626
3186,601928.SH,601928,凤凰传媒,江苏,出版业,江苏凤凰出版传媒股份有限公司,主板,20111130
3187,601929.SH,601929,吉视传媒,吉林,影视音像,吉视传媒股份有限公司,主板,20120223
3188,601933.SH,601933,永辉超市,福建,超市连锁,永辉超市股份有限公司,主板,20101215
3189,601939.SH,601939,建设银行,北京,银行,中国建设银行股份有限公司,主板,20070925
3190,601949.SH,601949,中国出版,北京,出版业,中国出版传媒股份有限公司,主板,20170821
3191,601952.SH,601952,苏垦农发,江苏,种植业,江苏省农垦农业发展股份有限公司,主板,20170515
3192,601958.SH,601958,金钼股份,陕西,小金属,金堆城钼业股份有限公司,主板,20080417
3193,601965.SH,601965,中国汽研,重庆,汽车服务,中国汽车工程研究院股份有限公司,主板,20120611
3194,601966.SH,601966,玲珑轮胎,山东,汽车配件,山东玲珑轮胎股份有限公司,主板,20160706
3195,601968.SH,601968,宝钢包装,上海,广告包装,上海宝钢包装股份有限公司,主板,20150611
3196,601969.SH,601969,海南矿业,海南,普钢,海南矿业股份有限公司,主板,20141209
3197,601975.SH,601975,招商南油,江苏,水运,招商局南京油运股份有限公司,主板,20190108
3198,601985.SH,601985,中国核电,北京,新型电力,中国核能电力股份有限公司,主板,20150610
3199,601988.SH,601988,中国银行,北京,银行,中国银行股份有限公司,主板,20060705
3200,601989.SH,601989,中国重工,北京,船舶,中国船舶重工股份有限公司,主板,20091216
3201,601990.SH,601990,南京证券,江苏,证券,南京证券股份有限公司,主板,20180613
3202,601991.SH,601991,大唐发电,北京,火力发电,大唐国际发电股份有限公司,主板,20061220
3203,601992.SH,601992,金隅集团,北京,水泥,北京金隅集团股份有限公司,主板,20110301
3204,601996.SH,601996,丰林集团,广西,家居用品,广西丰林木业集团股份有限公司,主板,20110929
3205,601997.SH,601997,贵阳银行,贵州,银行,贵阳银行股份有限公司,主板,20160816
3206,601998.SH,601998,中信银行,北京,银行,中信银行股份有限公司,主板,20070427
3207,601999.SH,601999,出版传媒,辽宁,出版业,北方联合出版传媒(集团)股份有限公司,主板,20071221
3208,603000.SH,603000,人民网,北京,互联网,人民网股份有限公司,主板,20120427
3209,603001.SH,603001,奥康国际,浙江,服饰,浙江奥康鞋业股份有限公司,主板,20120426
3210,603002.SH,603002,宏昌电子,广东,化工原料,宏昌电子材料股份有限公司,主板,20120518
3211,603003.SH,603003,龙宇燃油,上海,石油贸易,上海龙宇燃油股份有限公司,主板,20120817
3212,603005.SH,603005,晶方科技,江苏,半导体,苏州晶方半导体科技股份有限公司,主板,20140210
3213,603006.SH,603006,联明股份,上海,汽车配件,上海联明机械股份有限公司,主板,20140630
3214,603007.SH,603007,花王股份,江苏,建筑工程,花王生态工程股份有限公司,主板,20160826
3215,603008.SH,603008,喜临门,浙江,家居用品,喜临门家具股份有限公司,主板,20120717
3216,603009.SH,603009,北特科技,上海,汽车配件,上海北特科技股份有限公司,主板,20140718
3217,603010.SH,603010,万盛股份,浙江,化工原料,浙江万盛股份有限公司,主板,20141010
3218,603011.SH,603011,合锻智能,安徽,机床制造,合肥合锻智能制造股份有限公司,主板,20141107
3219,603012.SH,603012,创力集团,上海,专用机械,上海创力集团股份有限公司,主板,20150320
3220,603013.SH,603013,亚普股份,江苏,汽车配件,亚普汽车部件股份有限公司,主板,20180509
3221,603015.SH,603015,弘讯科技,浙江,电气设备,宁波弘讯科技股份有限公司,主板,20150303
3222,603016.SH,603016,新宏泰,江苏,电气设备,无锡新宏泰电器科技股份有限公司,主板,20160701
3223,603017.SH,603017,中衡设计,江苏,建筑工程,中衡设计集团股份有限公司,主板,20141231
3224,603018.SH,603018,中设集团,江苏,建筑工程,中设设计集团股份有限公司,主板,20141013
3225,603019.SH,603019,中科曙光,天津,IT设备,曙光信息产业股份有限公司,主板,20141106
3226,603020.SH,603020,爱普股份,上海,食品,爱普香料集团股份有限公司,主板,20150325
3227,603021.SH,603021,山东华鹏,山东,玻璃,山东华鹏玻璃股份有限公司,主板,20150423
3228,603022.SH,603022,新通联,上海,广告包装,上海新通联包装股份有限公司,主板,20150518
3229,603023.SH,603023,威帝股份,黑龙江,汽车配件,哈尔滨威帝电子股份有限公司,主板,20150527
3230,603025.SH,603025,大豪科技,北京,IT设备,北京大豪科技股份有限公司,主板,20150422
3231,603026.SH,603026,石大胜华,山东,化工原料,山东石大胜华化工集团股份有限公司,主板,20150529
3232,603027.SH,603027,千禾味业,四川,食品,千禾味业食品股份有限公司,主板,20160307
3233,603028.SH,603028,赛福天,江苏,钢加工,江苏赛福天钢索股份有限公司,主板,20160331
3234,603029.SH,603029,天鹅股份,山东,农用机械,山东天鹅棉业机械股份有限公司,主板,20160427
3235,603030.SH,603030,全筑股份,上海,装修装饰,上海全筑建筑装饰集团股份有限公司,主板,20150320
3236,603031.SH,603031,安德利,安徽,百货,安徽安德利百货股份有限公司,主板,20160822
3237,603032.SH,603032,德新交运,新疆,公路,德力西新疆交通运输集团股份有限公司,主板,20170105
3238,603033.SH,603033,三维股份,浙江,橡胶,浙江三维橡胶制品股份有限公司,主板,20161207
3239,603035.SH,603035,常熟汽饰,江苏,汽车配件,常熟市汽车饰件股份有限公司,主板,20170105
3240,603036.SH,603036,如通股份,江苏,专用机械,江苏如通石油机械股份有限公司,主板,20161209
3241,603037.SH,603037,凯众股份,上海,汽车配件,上海凯众材料科技股份有限公司,主板,20170120
3242,603038.SH,603038,华立股份,广东,装修装饰,东莞市华立实业股份有限公司,主板,20170116
3243,603039.SH,603039,泛微网络,上海,软件服务,上海泛微网络科技股份有限公司,主板,20170113
3244,603040.SH,603040,新坐标,浙江,机械基件,杭州新坐标科技股份有限公司,主板,20170209
3245,603041.SH,603041,美思德,江苏,化工原料,江苏美思德化学股份有限公司,主板,20170330
3246,603042.SH,603042,华脉科技,江苏,通信设备,南京华脉科技股份有限公司,主板,20170602
3247,603043.SH,603043,广州酒家,广东,食品,广州酒家集团股份有限公司,主板,20170627
3248,603045.SH,603045,福达合金,浙江,电气设备,福达合金材料股份有限公司,主板,20180517
3249,603050.SH,603050,科林电气,河北,电气设备,石家庄科林电气股份有限公司,主板,20170414
3250,603053.SH,603053,成都燃气,四川,供气供热,成都燃气集团股份有限公司,主板,20191217
3251,603055.SH,603055,台华新材,浙江,纺织,浙江台华新材料股份有限公司,主板,20170921
3252,603056.SH,603056,德邦股份,上海,仓储物流,德邦物流股份有限公司,主板,20180116
3253,603058.SH,603058,永吉股份,贵州,广告包装,贵州永吉印务股份有限公司,主板,20161223
3254,603059.SH,603059,倍加洁,江苏,家居用品,倍加洁集团股份有限公司,主板,20180302
3255,603060.SH,603060,国检集团,北京,建筑工程,中国建材检验认证集团股份有限公司,主板,20161109
3256,603063.SH,603063,禾望电气,深圳,电气设备,深圳市禾望电气股份有限公司,主板,20170728
3257,603066.SH,603066,音飞储存,江苏,仓储物流,南京音飞储存设备(集团)股份有限公司,主板,20150611
3258,603067.SH,603067,振华股份,湖北,化工原料,湖北振华化学股份有限公司,主板,20160913
3259,603068.SH,603068,博通集成,上海,半导体,博通集成电路(上海)股份有限公司,主板,20190415
3260,603069.SH,603069,海汽集团,海南,公路,海南海汽运输集团股份有限公司,主板,20160712
3261,603076.SH,603076,乐惠国际,浙江,专用机械,宁波乐惠国际工程装备股份有限公司,主板,20171113
3262,603077.SH,603077,和邦生物,四川,化工原料,四川和邦生物科技股份有限公司,主板,20120731
3263,603078.SH,603078,江化微,江苏,化工原料,江阴江化微电子材料股份有限公司,主板,20170410
3264,603079.SH,603079,圣达生物,浙江,食品,浙江圣达生物药业股份有限公司,主板,20170823
3265,603080.SH,603080,新疆火炬,新疆,供气供热,新疆火炬燃气股份有限公司,主板,20180103
3266,603081.SH,603081,大丰实业,浙江,专用机械,浙江大丰实业股份有限公司,主板,20170420
3267,603083.SH,603083,剑桥科技,上海,通信设备,上海剑桥科技股份有限公司,主板,20171110
3268,603085.SH,603085,天成自控,浙江,汽车配件,浙江天成自控股份有限公司,主板,20150630
3269,603086.SH,603086,先达股份,山东,农药化肥,山东先达农化股份有限公司,主板,20170511
3270,603088.SH,603088,宁波精达,浙江,专用机械,宁波精达成形装备股份有限公司,主板,20141111
3271,603089.SH,603089,正裕工业,浙江,汽车配件,浙江正裕工业股份有限公司,主板,20170126
3272,603090.SH,603090,宏盛股份,江苏,专用机械,无锡宏盛换热器制造股份有限公司,主板,20160831
3273,603093.SH,603093,南华期货,浙江,多元金融,南华期货股份有限公司,主板,20190830
3274,603096.SH,603096,新经典,天津,出版业,新经典文化股份有限公司,主板,20170425
3275,603098.SH,603098,森特股份,北京,装修装饰,森特士兴集团股份有限公司,主板,20161216
3276,603099.SH,603099,长白山,吉林,旅游景点,长白山旅游股份有限公司,主板,20140822
3277,603100.SH,603100,川仪股份,重庆,电器仪表,重庆川仪自动化股份有限公司,主板,20140805
3278,603101.SH,603101,汇嘉时代,新疆,百货,新疆汇嘉时代百货股份有限公司,主板,20160506
3279,603103.SH,603103,横店影视,浙江,影视音像,横店影视股份有限公司,主板,20171012
3280,603105.SH,603105,芯能科技,浙江,电气设备,浙江芯能光伏科技股份有限公司,主板,20180709
3281,603106.SH,603106,恒银金融,天津,IT设备,恒银金融科技股份有限公司,主板,20170920
3282,603108.SH,603108,润达医疗,上海,医药商业,上海润达医疗科技股份有限公司,主板,20150527
3283,603109.SH,603109,神驰机电,重庆,电气设备,神驰机电股份有限公司,主板,20191231
3284,603110.SH,603110,东方材料,浙江,染料涂料,新东方新材料股份有限公司,主板,20171013
3285,603111.SH,603111,康尼机电,江苏,运输设备,南京康尼机电股份有限公司,主板,20140801
3286,603113.SH,603113,金能科技,山东,化工原料,金能科技股份有限公司,主板,20170511
3287,603115.SH,603115,海星股份,江苏,元器件,南通海星电子股份有限公司,主板,20190809
3288,603116.SH,603116,红蜻蜓,浙江,服饰,浙江红蜻蜓鞋业股份有限公司,主板,20150629
3289,603117.SH,603117,万林物流,江苏,仓储物流,江苏万林现代物流股份有限公司,主板,20150629
3290,603118.SH,603118,共进股份,深圳,通信设备,深圳市共进电子股份有限公司,主板,20150225
3291,603121.SH,603121,华培动力,上海,汽车配件,上海华培动力科技(集团)股份有限公司,主板,20190111
3292,603123.SH,603123,翠微股份,北京,百货,北京翠微大厦股份有限公司,主板,20120503
3293,603126.SH,603126,中材节能,天津,环境保护,中材节能股份有限公司,主板,20140731
3294,603127.SH,603127,昭衍新药,北京,医疗保健,北京昭衍新药研究中心股份有限公司,主板,20170825
3295,603128.SH,603128,华贸物流,上海,仓储物流,港中旅华贸国际物流股份有限公司,主板,20120529
3296,603129.SH,603129,春风动力,浙江,摩托车,浙江春风动力股份有限公司,主板,20170818
3297,603131.SH,603131,上海沪工,上海,专用机械,上海沪工焊接集团股份有限公司,主板,20160607
3298,603133.SH,603133,碳元科技,江苏,元器件,碳元科技股份有限公司,主板,20170320
3299,603136.SH,603136,天目湖,江苏,旅游景点,江苏天目湖旅游股份有限公司,主板,20170927
3300,603138.SH,603138,海量数据,北京,软件服务,北京海量数据技术股份有限公司,主板,20170306
3301,603139.SH,603139,康惠制药,陕西,中成药,陕西康惠制药股份有限公司,主板,20170421
3302,603156.SH,603156,养元饮品,河北,软饮料,河北养元智汇饮品股份有限公司,主板,20180212
3303,603157.SH,603157,拉夏贝尔,上海,服饰,上海拉夏贝尔服饰股份有限公司,主板,20170925
3304,603158.SH,603158,腾龙股份,江苏,汽车配件,常州腾龙汽车零部件股份有限公司,主板,20150320
3305,603159.SH,603159,上海亚虹,上海,专用机械,上海亚虹模具股份有限公司,主板,20160812
3306,603160.SH,603160,汇顶科技,深圳,元器件,深圳市汇顶科技股份有限公司,主板,20161017
3307,603161.SH,603161,科华控股,江苏,汽车配件,科华控股股份有限公司,主板,20180105
3308,603165.SH,603165,荣晟环保,浙江,造纸,浙江荣晟环保纸业股份有限公司,主板,20170117
3309,603166.SH,603166,福达股份,广西,汽车配件,桂林福达股份有限公司,主板,20141127
3310,603167.SH,603167,渤海轮渡,山东,水运,渤海轮渡集团股份有限公司,主板,20120906
3311,603168.SH,603168,莎普爱思,浙江,化学制药,浙江莎普爱思药业股份有限公司,主板,20140702
3312,603169.SH,603169,兰石重装,甘肃,专用机械,兰州兰石重型装备股份有限公司,主板,20141009
3313,603177.SH,603177,德创环保,浙江,环境保护,浙江德创环保科技股份有限公司,主板,20170207
3314,603178.SH,603178,圣龙股份,浙江,汽车配件,宁波圣龙汽车动力系统股份有限公司,主板,20170328
3315,603179.SH,603179,新泉股份,江苏,汽车配件,江苏新泉汽车饰件股份有限公司,主板,20170317
3316,603180.SH,603180,金牌厨柜,福建,家居用品,厦门金牌厨柜股份有限公司,主板,20170512
3317,603181.SH,603181,皇马科技,浙江,化工原料,浙江皇马科技股份有限公司,主板,20170824
3318,603183.SH,603183,建研院,江苏,建筑工程,苏州市建筑科学研究院集团股份有限公司,主板,20170905
3319,603185.SH,603185,上机数控,江苏,机床制造,无锡上机数控股份有限公司,主板,20181228
3320,603186.SH,603186,华正新材,浙江,元器件,浙江华正新材料股份有限公司,主板,20170103
3321,603187.SH,603187,海容冷链,山东,机械基件,青岛海容商用冷链股份有限公司,主板,20181129
3323,603189.SH,603189,网达软件,上海,软件服务,上海网达软件股份有限公司,主板,20160914
3324,603192.SH,603192,汇得科技,上海,化工原料,上海汇得科技股份有限公司,主板,20180828
3325,603195.SH,603195,公牛集团,浙江,电气设备,公牛集团股份有限公司,主板,20200206
3326,603196.SH,603196,日播时尚,上海,服饰,日播时尚集团股份有限公司,主板,20170531
3327,603197.SH,603197,保隆科技,上海,汽车配件,上海保隆汽车科技股份有限公司,主板,20170519
3328,603198.SH,603198,迎驾贡酒,安徽,白酒,安徽迎驾贡酒股份有限公司,主板,20150528
3329,603199.SH,603199,九华旅游,安徽,旅游景点,安徽九华山旅游发展股份有限公司,主板,20150326
3330,603200.SH,603200,上海洗霸,上海,环境保护,上海洗霸科技股份有限公司,主板,20170601
3331,603203.SH,603203,快克股份,江苏,专用机械,快克智能装备股份有限公司,主板,20161108
3332,603208.SH,603208,江山欧派,浙江,家居用品,江山欧派门业股份有限公司,主板,20170210
3333,603214.SH,603214,爱婴室,上海,百货,上海爱婴室商务服务股份有限公司,主板,20180330
3334,603217.SH,603217,元利科技,山东,化工原料,元利化学集团股份有限公司,主板,20190620
3335,603218.SH,603218,日月股份,浙江,工程机械,日月重工股份有限公司,主板,20161228
3336,603220.SH,603220,中贝通信,湖北,通信设备,中贝通信集团股份有限公司,主板,20181115
3337,603221.SH,603221,爱丽家居,江苏,家居用品,张家港爱丽家居科技股份有限公司,主板,20200323
